ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
2285	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2286	43	1	0	0.000000	1.116279	1.116279	0.000000	0.000000	0	0	0
2287	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2288	6	1	1	0.000000	35.666667	17.666667	0.000000	0.000000	0	0	0
2289	1	2	1	0.000000	37.000000	20.000000	0.000000	0.000000	0	0	0
2290	6	2	1	0.000000	37.000000	22.333333	0.000000	0.000000	0	0	0
2291	3	1	1	0.000000	37.333333	24.333333	0.000000	0.000000	0	0	0
2292	9	1	2	0.000000	34.666667	20.555556	0.000000	0.000000	0	0	0
2293	10	1	2	0.000000	36.800000	1.300000	0.000000	0.000000	0	0	0
2294	2	2	3	0.000000	38.500000	23.500000	0.000000	0.000000	0	0	0
2295	1	2	1	0.000000	38.000000	23.000000	0.000000	0.000000	0	0	0
2296	2	2	1	0.000000	54.000000	30.000000	0.000000	0.000000	0	0	0
2297	6	2	1	0.000000	53.333333	32.000000	0.000000	0.000000	0	0	0
2298	12	1	2	0.000000	29.666667	23.000000	0.000000	0.000000	0	0	0
2299	2	1	1	0.000000	32.500000	21.000000	0.000000	0.000000	0	0	0
2300	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2301	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2302	1	2	2	0.000000	46.000000	2.000000	0.000000	0.000000	0	0	0
2303	15	2	1	0.000000	34.466667	11.933333	0.000000	0.000000	0	0	0
2304	4	2	1	0.000000	34.250000	21.000000	0.000000	0.000000	0	0	0
2305	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2306	22	1	2	0.000000	38.590909	14.181818	0.000000	0.000000	0	0	0
2307	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2308	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2309	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2310	6	1	2	0.000000	44.000000	10.000000	0.000000	0.000000	0	0	0
2311	14	2	1	0.000000	34.214286	6.500000	0.000000	0.000000	0	0	0
2312	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2313	3	2	2	0.000000	39.000000	2.000000	0.000000	0.000000	0	0	0
2314	4	2	2	0.000000	44.250000	6.250000	0.000000	0.000000	0	0	0
2315	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2316	20	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2317	11	1	2	0.000000	39.000000	12.363636	0.000000	0.000000	0	0	0
2318	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2319	23	2	1	0.000000	1.086957	1.086957	0.000000	0.000000	0	0	0
2320	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2321	58	1	0	0.000000	1.103448	1.103448	0.000000	0.000000	0	0	0
2322	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2323	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2324	1	2	2	0.000000	32.000000	2.000000	0.000000	0.000000	0	0	0
2325	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2326	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2327	29	1	2	0.000000	1.275862	1.275862	0.000000	0.000000	0	0	0
2328	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2329	1	1	2	0.000000	33.000000	1.000000	0.000000	0.000000	0	0	0
2330	5	2	2	0.000000	38.400000	11.400000	0.000000	0.000000	0	0	0
2331	22	1	2	0.000000	43.136364	10.590909	0.000000	0.000000	0	0	0
2332	3	2	1	0.000000	35.000000	1.000000	0.000000	0.000000	0	0	0
2333	7	2	1	0.000000	38.857143	10.428571	0.000000	0.000000	0	0	0
2334	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2335	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2336	3	1	1	0.000000	36.000000	1.000000	0.000000	0.000000	0	0	0
2337	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2338	12	3	1	0.000000	32.500000	1.000000	0.000000	0.000000	0	0	0
2339	1	2	1	0.000000	42.000000	2.000000	0.000000	0.000000	0	0	0
2340	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2341	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2342	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2343	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2344	2	2	1	0.000000	38.000000	3.000000	0.000000	0.000000	0	0	0
2345	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2346	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2347	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2348	1	1	2	0.000000	38.000000	1.000000	0.000000	0.000000	0	0	0
2349	7	2	2	0.000000	41.142857	1.285714	0.000000	0.000000	0	0	0
2350	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2351	4	1	2	0.000000	41.000000	1.750000	0.000000	0.000000	0	0	0
2352	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2353	22	1	1	0.000000	32.954545	14.272727	0.000000	0.000000	0	0	0
2354	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2355	4	2	1	0.000000	33.000000	1.000000	0.000000	0.000000	0	0	0
2356	8	1	1	0.000000	39.000000	6.375000	0.000000	0.000000	0	0	0
2357	9	2	1	0.000000	33.888889	1.000000	0.000000	0.000000	0	0	0
2358	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2359	9	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2360	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2361	5	1	2	0.000000	2.200000	1.200000	0.000000	0.000000	0	0	0
2362	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2363	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2364	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2365	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2366	29	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2367	4	1	2	0.000000	28.500000	1.500000	0.000000	0.000000	0	0	0
2368	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2369	5	2	2	0.000000	42.400000	2.000000	0.000000	0.000000	0	0	0
2370	1	1	2	0.000000	32.000000	1.000000	0.000000	0.000000	0	0	0
2371	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2372	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2373	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2374	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2375	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2376	1	1	2	0.000000	37.000000	2.000000	0.000000	0.000000	0	0	0
2377	4	1	2	0.000000	39.250000	1.000000	0.000000	0.000000	0	0	0
2378	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2379	12	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2380	5	2	2	0.000000	42.200000	14.400000	0.000000	0.000000	0	0	0
2381	2	2	1	0.000000	30.000000	2.000000	0.000000	0.000000	0	0	0
2382	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2383	8	2	2	0.000000	30.125000	2.125000	0.000000	0.000000	0	0	0
2384	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2385	4	2	2	0.000000	44.250000	1.250000	0.000000	0.000000	0	0	0
2386	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2387	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2388	1	3	2	0.000000	39.000000	2.000000	0.000000	0.000000	0	0	0
2389	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2390	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2391	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2392	44	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2393	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2394	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2395	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2396	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2397	1	2	1	0.000000	45.000000	2.000000	0.000000	0.000000	0	0	0
2398	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2399	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2400	57	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2401	15	1	2	0.000000	2.800000	1.533333	0.000000	0.000000	0	0	0
2402	42	1	1	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
2403	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2404	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2405	44	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2406	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2407	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2408	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2409	29	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2410	35	1	1	0.000000	1.057143	1.057143	0.000000	0.000000	0	0	0
2411	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2412	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2413	44	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2414	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2415	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2416	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2417	64	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2418	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2419	6	2	2	0.000000	35.333333	20.666667	0.000000	0.000000	0	0	0
2420	6	1	2	0.000000	29.666667	1.500000	0.000000	0.000000	0	0	0
2421	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2422	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2423	42	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2424	2	2	2	0.000000	28.500000	14.500000	0.000000	0.000000	0	0	0
2425	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2426	29	1	2	0.000000	1.034483	1.034483	0.000000	0.000000	0	0	0
2427	17	1	2	0.000000	31.352941	17.176471	0.000000	0.000000	0	0	0
2428	6	2	2	0.000000	33.500000	19.500000	0.000000	0.000000	0	0	0
2429	17	1	2	0.000000	47.529412	27.529412	0.000000	0.000000	0	0	0
2430	12	3	2	0.000000	45.833333	7.000000	0.000000	0.000000	0	0	0
2431	3	1	2	0.000000	32.000000	30.333333	0.000000	0.000000	0	0	0
2432	1	1	3	0.000000	37.000000	33.000000	0.000000	0.000000	0	0	0
2433	1	2	2	0.000000	38.000000	34.000000	0.000000	0.000000	0	0	0
2434	1	1	1	0.000000	36.000000	31.000000	0.000000	0.000000	0	0	0
2435	2	1	2	0.000000	37.000000	31.000000	0.000000	0.000000	0	0	0
2436	1	1	2	0.000000	38.000000	30.000000	0.000000	0.000000	0	0	0
2437	2	1	3	0.000000	43.000000	29.000000	0.000000	0.000000	0	0	0
2438	1	2	2	0.000000	43.000000	29.000000	0.000000	0.000000	0	0	0
2439	2	1	4	0.000000	46.500000	32.500000	0.000000	0.000000	0	0	0
2440	4	1	2	0.000000	39.500000	22.250000	0.000000	0.000000	0	0	0
2441	1	2	1	0.000000	36.000000	21.000000	0.000000	0.000000	0	0	0
2442	2	2	1	0.000000	34.000000	20.000000	0.000000	0.000000	0	0	0
2443	8	1	1	0.000000	49.750000	30.500000	0.000000	0.000000	0	0	0
2444	4	2	2	0.000000	39.000000	22.500000	0.000000	0.000000	0	0	0
2445	3	1	1	0.000000	39.666667	24.666667	0.000000	0.000000	0	0	0
2446	12	1	2	0.000000	44.833333	22.916667	0.000000	0.000000	0	0	0
2447	4	1	2	0.000000	35.000000	26.500000	0.000000	0.000000	0	0	0
2448	2	1	1	0.000000	38.000000	26.000000	0.000000	0.000000	0	0	0
2449	18	1	2	0.000000	41.555556	20.777778	0.000000	0.000000	0	0	0
2450	1	1	2	0.000000	47.000000	29.000000	0.000000	0.000000	0	0	0
2451	6	1	1	0.000000	44.833333	31.333333	0.000000	0.000000	0	0	0
2452	5	1	2	0.000000	26.000000	20.600000	0.000000	0.000000	0	0	0
2453	3	1	2	0.000000	30.666667	22.000000	0.000000	0.000000	0	0	0
2454	4	1	2	0.000000	32.500000	22.000000	0.000000	0.000000	0	0	0
2455	2	2	2	0.000000	36.000000	23.500000	0.000000	0.000000	0	0	0
2456	1	1	1	0.000000	35.000000	22.000000	0.000000	0.000000	0	0	0
2457	8	1	1	0.000000	32.875000	19.875000	0.000000	0.000000	0	0	0
2458	1	3	2	0.000000	34.000000	24.000000	0.000000	0.000000	0	0	0
2459	2	2	2	0.000000	34.500000	24.500000	0.000000	0.000000	0	0	0
2460	11	1	1	0.000000	33.272727	25.181818	0.000000	0.000000	0	0	0
2461	1	1	1	0.000000	40.000000	24.000000	0.000000	0.000000	0	0	0
2462	1	2	2	0.000000	40.000000	25.000000	0.000000	0.000000	0	0	0
2463	26	2	2	0.000000	43.500000	15.461538	0.000000	0.000000	0	0	0
2464	16	2	1	0.000000	29.562500	20.187500	0.000000	0.000000	0	0	0
2465	7	1	1	0.000000	24.714286	17.857143	0.000000	0.000000	0	0	0
2466	9	1	2	0.000000	25.888889	4.222222	0.000000	0.000000	0	0	0
2467	18	1	1	0.000000	42.000000	25.611111	0.000000	0.000000	0	0	0
2468	6	1	1	0.000000	35.500000	24.833333	0.000000	0.000000	0	0	0
2469	3	1	2	0.000000	40.333333	25.000000	0.000000	0.000000	0	0	0
2470	6	2	2	0.000000	43.166667	24.333333	0.000000	0.000000	0	0	0
2471	3	1	1	0.000000	40.000000	19.666667	0.000000	0.000000	0	0	0
2472	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2473	5	1	2	0.000000	37.000000	1.400000	0.000000	0.000000	0	0	0
2474	3	1	2	0.000000	30.666667	19.333333	0.000000	0.000000	0	0	0
2475	44	2	2	0.000000	32.636364	13.363636	0.000000	0.000000	0	0	0
2476	5	1	2	0.000000	38.600000	17.400000	0.000000	0.000000	0	0	0
2477	18	1	2	0.000000	29.611111	16.055556	0.000000	0.000000	0	0	0
2478	5	1	2	0.000000	24.800000	20.400000	0.000000	0.000000	0	0	0
2479	13	2	2	0.000000	40.923077	20.384615	0.000000	0.000000	0	0	0
2480	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2481	1	1	2	0.000000	41.000000	2.000000	0.000000	0.000000	0	0	0
2482	4	1	2	0.000000	29.250000	17.000000	0.000000	0.000000	0	0	0
2483	4	1	1	0.000000	29.500000	18.500000	0.000000	0.000000	0	0	0
2484	3	2	1	0.000000	51.666667	26.000000	0.000000	0.000000	0	0	0
2485	9	2	2	0.000000	46.222222	23.555556	0.000000	0.000000	0	0	0
2486	16	1	1	0.000000	36.937500	20.187500	0.000000	0.000000	0	0	0
2487	4	1	2	0.000000	35.250000	21.250000	0.000000	0.000000	0	0	0
2488	5	1	2	0.000000	43.200000	25.000000	0.000000	0.000000	0	0	0
2489	5	2	1	0.000000	43.600000	22.600000	0.000000	0.000000	0	0	0
2490	3	1	1	0.000000	41.000000	22.000000	0.000000	0.000000	0	0	0
2491	20	2	2	0.000000	36.950000	15.950000	0.000000	0.000000	0	0	0
2492	5	1	2	0.000000	37.600000	21.800000	0.000000	0.000000	0	0	0
2493	2	2	1	0.000000	40.000000	24.000000	0.000000	0.000000	0	0	0
2494	4	2	1	0.000000	41.500000	24.750000	0.000000	0.000000	0	0	0
2495	3	2	1	0.000000	40.000000	27.666667	0.000000	0.000000	0	0	0
2496	1	1	2	0.000000	37.000000	24.000000	0.000000	0.000000	0	0	0
2497	5	1	2	0.000000	38.400000	24.800000	0.000000	0.000000	0	0	0
2498	5	1	2	0.000000	39.600000	23.200000	0.000000	0.000000	0	0	0
2499	14	1	2	0.000000	33.357143	19.357143	0.000000	0.000000	0	0	0
2500	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2501	7	1	1	0.000000	36.000000	19.285714	0.000000	0.000000	0	0	0
2502	2	1	2	0.000000	45.000000	1.000000	0.000000	0.000000	0	0	0
2503	3	1	1	0.000000	42.333333	26.666667	0.000000	0.000000	0	0	0
2504	1	2	2	0.000000	35.000000	19.000000	0.000000	0.000000	0	0	0
2505	20	2	1	0.000000	32.000000	18.500000	0.000000	0.000000	0	0	0
2506	1	1	1	0.000000	44.000000	27.000000	0.000000	0.000000	0	0	0
2507	2	1	1	0.000000	44.000000	25.000000	0.000000	0.000000	0	0	0
2508	2	1	1	0.000000	40.500000	21.000000	0.000000	0.000000	0	0	0
2509	21	1	2	0.000000	22.904762	11.095238	0.000000	0.000000	0	0	0
2510	8	1	2	0.000000	24.000000	17.750000	0.000000	0.000000	0	0	0
2511	1	2	2	0.000000	25.000000	19.000000	0.000000	0.000000	0	0	0
2512	3	2	2	0.000000	28.666667	2.666667	0.000000	0.000000	0	0	0
2513	6	2	1	0.000000	36.000000	18.833333	0.000000	0.000000	0	0	0
2514	5	2	1	0.000000	29.600000	17.400000	0.000000	0.000000	0	0	0
2515	21	1	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
2516	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2517	2	2	2	0.000000	36.000000	2.000000	0.000000	0.000000	0	0	0
2518	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2519	8	1	2	0.000000	30.250000	18.375000	0.000000	0.000000	0	0	0
2520	26	2	1	0.000000	38.846154	1.038462	0.000000	0.000000	0	0	0
2521	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2522	2	1	1	0.000000	41.000000	26.000000	0.000000	0.000000	0	0	0
2523	9	2	2	0.000000	40.222222	23.888889	0.000000	0.000000	0	0	0
2524	14	1	1	0.000000	39.071429	24.357143	0.000000	0.000000	0	0	0
2525	1	1	1	0.000000	35.000000	21.000000	0.000000	0.000000	0	0	0
2526	2	1	2	0.000000	42.000000	28.500000	0.000000	0.000000	0	0	0
2527	9	2	2	0.000000	45.333333	7.666667	0.000000	0.000000	0	0	0
2528	1	2	2	0.000000	37.000000	28.000000	0.000000	0.000000	0	0	0
2529	27	1	1	0.000000	33.296296	22.074074	0.000000	0.000000	0	0	0
2530	16	1	1	0.000000	33.000000	22.937500	0.000000	0.000000	0	0	0
2531	5	1	2	0.000000	35.600000	24.200000	0.000000	0.000000	0	0	0
2532	2	2	2	0.000000	37.500000	26.500000	0.000000	0.000000	0	0	0
2533	14	2	1	0.000000	34.571429	21.857143	0.000000	0.000000	0	0	0
2534	1	2	2	0.000000	35.000000	22.000000	0.000000	0.000000	0	0	0
2535	13	1	2	0.000000	38.846154	17.307692	0.000000	0.000000	0	0	0
2536	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2537	7	1	2	0.000000	30.714286	16.000000	0.000000	0.000000	0	0	0
2538	61	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2539	11	1	1	0.000000	38.454545	21.363636	0.000000	0.000000	0	0	0
2540	5	2	2	0.000000	34.600000	1.600000	0.000000	0.000000	0	0	0
2541	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2542	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2543	8	2	3	0.000000	32.125000	7.500000	0.000000	0.000000	0	0	0
2544	72	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2545	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2546	6	1	2	0.000000	36.333333	12.833333	0.000000	0.000000	0	0	0
2547	9	1	2	0.000000	29.111111	16.333333	0.000000	0.000000	0	0	0
2548	1	3	1	0.000000	31.000000	19.000000	0.000000	0.000000	0	0	0
2549	48	1	1	0.000000	1.020833	1.020833	0.000000	0.000000	0	0	0
2550	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2551	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2552	2	2	1	0.000000	44.000000	1.000000	0.000000	0.000000	0	0	0
2553	1	1	2	0.000000	41.000000	2.000000	0.000000	0.000000	0	0	0
2554	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2555	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2556	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2557	16	1	2	0.000000	41.250000	9.750000	0.000000	0.000000	0	0	0
2558	6	2	2	0.000000	39.666667	21.833333	0.000000	0.000000	0	0	0
2559	3	1	2	0.000000	36.333333	2.000000	0.000000	0.000000	0	0	0
2560	13	1	2	0.000000	41.846154	23.076923	0.000000	0.000000	0	0	0
2561	6	1	1	0.000000	39.833333	8.000000	0.000000	0.000000	0	0	0
2562	4	2	2	0.000000	46.250000	8.000000	0.000000	0.000000	0	0	0
2563	65	1	1	0.000000	1.030769	1.030769	0.000000	0.000000	0	0	0
2564	26	1	2	0.000000	32.807692	15.730769	0.000000	0.000000	0	0	0
2565	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2566	6	2	1	0.000000	46.000000	1.166667	0.000000	0.000000	0	0	0
2567	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2568	16	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2569	5	1	1	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
2570	4	2	2	0.000000	45.500000	1.250000	0.000000	0.000000	0	0	0
2571	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2572	5	2	2	0.000000	32.000000	1.400000	0.000000	0.000000	0	0	0
2573	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2574	15	2	2	0.000000	36.133333	1.800000	0.000000	0.000000	0	0	0
2575	7	1	2	0.000000	43.000000	16.571429	0.000000	0.000000	0	0	0
2576	2	2	2	0.000000	47.500000	2.000000	0.000000	0.000000	0	0	0
2577	28	1	1	0.000000	1.178571	1.178571	0.000000	0.000000	0	0	0
2578	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2579	8	2	1	0.000000	23.375000	1.750000	0.000000	0.000000	0	0	0
2580	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2581	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2582	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2583	48	1	1	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
2584	41	1	1	0.000000	1.243902	1.243902	0.000000	0.000000	0	0	0
2585	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2586	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2587	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2588	11	1	1	0.000000	1.454545	1.272727	0.000000	0.000000	0	0	0
2589	3	2	2	0.000000	43.333333	2.000000	0.000000	0.000000	0	0	0
2590	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2591	45	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2592	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2593	3	1	2	0.000000	22.333333	1.333333	0.000000	0.000000	0	0	0
2594	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2595	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2596	58	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2597	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2598	49	1	1	0.000000	1.183673	1.183673	0.000000	0.000000	0	0	0
2599	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2600	7	2	1	0.000000	34.571429	1.142857	0.000000	0.000000	0	0	0
2601	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2602	49	1	1	0.000000	1.040816	1.040816	0.000000	0.000000	0	0	0
2603	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2604	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2605	3	2	2	0.000000	36.666667	1.666667	0.000000	0.000000	0	0	0
2606	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2607	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2608	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2609	28	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2610	4	2	2	0.000000	49.250000	1.750000	0.000000	0.000000	0	0	0
2611	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2612	1	1	1	0.000000	30.000000	1.000000	0.000000	0.000000	0	0	0
2613	7	2	1	0.000000	42.714286	1.428571	0.000000	0.000000	0	0	0
2614	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2615	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2616	1	2	3	0.000000	41.000000	2.000000	0.000000	0.000000	0	0	0
2617	2	1	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
2618	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2619	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2620	3	2	2	0.000000	50.000000	16.000000	0.000000	0.000000	0	0	0
2621	58	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2622	3	1	1	0.000000	30.666667	1.000000	0.000000	0.000000	0	0	0
2623	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2624	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2625	13	3	2	0.000000	45.461538	11.923077	0.000000	0.000000	0	0	0
2626	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2627	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2628	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2629	12	2	2	0.000000	37.833333	15.916667	0.000000	0.000000	0	0	0
2630	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2631	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2632	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
